sent_score,log_return,trading_volume,overnight_variation,trading_day_variation,word_count,closing_price,next_price
1.0,-0.0004683475224158684,80070.5,-8.5,3211.5,48,3202.0,3202.5
1.0,0.001457372130669654,349670.5,0.1700000000000017,41.77,51,41.2,41.17
-0.5,-0.0004080799893397824,3376171.0,-1.25,369.8,99,367.5,367.8
0.6666666666666666,0.0,204535.5,0.01750000000000007,3.9965,184,3.8595,3.8595
-1.0,-0.00025916807194414915,2242339.0,0.01750000000000007,3.9965,85,3.858,3.8595
0.2,0.00035500018122824883,13016073.100000001,-0.12999999999999545,141.5,205,140.87,141.07
0.1111111111111111,0.0018769277530497064,629759.0,-1.0,380.25,105,373.3,373.05
0.3333333333333333,-0.0006419172147245078,3577789.4,0.05000000000001137,141.49,51,140.16,140.27
0.7142857142857143,-0.0009237875945640184,428877.0,0.0,3279.5,68,3246.0,3247.5
0.2,-0.00013534546951721182,129309.0,-1.0,380.25,61,369.4,370.4
0.5,0.0,383500.0,0.0,3279.5,46,3250.0,3250.0
0.5,-0.0028143663741264646,62536.57000000001,0.5,181.88,35,177.41,177.37
-0.3333333333333333,-0.0033999182772186387,4538303.100000001,0.7599999999999909,143.14,103,140.94,141.14
0.3333333333333333,0.0,1327656.0,0.00999999999999801,42.65,132,41.5,41.54
0.5,6.751966512830165e-05,1892291.6999999997,0.0,148.5,193,148.11,148.25
1.0,0.0003370067096222229,1268392.4,0.0,148.5,72,148.39,148.46
0.3333333333333333,0.0006739907244428522,596262.8,0.0,148.68,59,148.42,148.35
0.0,0.0,3705321.0,5.0,9680.0,708,9600.0,9590.0
0.1111111111111111,0.002510111483891783,551912.2,0.0006999999999999229,1.0869,186,1.077,1.08
0.16666666666666666,0.0007972362899009156,406225.0,-1.75,389.6,64,376.45,376.3
1.0,0.0,1940236.4000000001,0.04999999999998295,149.5,38,148.97,149.34
1.0,-6.677573372382284e-05,27855437.89999999,0.04999999999998295,149.86,35,149.75,149.74
0.7142857142857143,0.00037530493966531076,315776.0,-0.020000000000000462,4.0475,67,3.9975,3.997
-0.058823529411764705,0.0012373243098888764,405164.37,0.30000000000001137,189.11,98,186.0,186.49
0.45454545454545453,-0.0006048184049154415,1562158.7000000002,0.04999999999998295,150.2,99,148.76,149.2
0.16666666666666666,0.00021659867959478163,2414610.3000000003,0.09999999999999432,139.32,90,138.52,138.54
-0.23076923076923078,-0.000361049937128044,5724449.500000001,0.09999999999999432,139.32,144,138.46,138.79
0.6363636363636364,0.0010921909440972334,225350.30000000002,-0.0008000000000000229,1.0477,117,1.0077,1.0057
0.38461538461538464,-0.0007572889419087403,214568.0,-0.05000000000001137,334.0,101,330.0,330.0
0.52,8.004162168617768e-05,466146.1999999999,-0.5,125.5,252,124.94,124.83
0.047619047619047616,0.0004555462837876334,102042.5,-0.05000000000001137,334.0,561,329.35,329.7
1.0,0.0,65405.0,0.3499999999999943,167.0,141,163.45,163.5
0.3,-0.0005254663634781664,23549230.999999996,0.6299999999999955,135.89,169,133.18,133.21
1.0,0.0,2150700.0,0.6299999999999955,135.89,64,134.0,134.0
1.0,0.0012340751448221,12856039.199999994,0.3100000000000023,138.78,136,137.84,137.7
1.0,0.00026451527729975943,869485.0,0.0044999999999997264,3.804,73,3.781,3.7845
0.8333333333333334,0.0021964238513216827,242009.0,10.0,3215.0,83,3190.5,3190.5
1.0,-0.0003154574158656942,1626623.0,10.0,3215.0,46,3169.5,3174.0
0.7777777777777778,-0.000608581010770326,3069636.5,-0.0019000000000000128,0.2495,131,0.2464,0.2449
0.3333333333333333,-0.001860731947449068,2873785.0,0.8999999999999773,351.7,72,349.0,348.7
0.2,0.0008604618342458181,3727685.0,0.8999999999999773,351.7,76,348.8,348.9
0.0,-0.0010785548412082235,331165.3,0.09999999999999432,139.6,118,139.0,138.96
0.30434782608695654,-0.0007075471993287508,98743.95999999999,-0.22999999999998977,173.18,130,169.54,169.8
0.3333333333333333,0.00014482259257686536,0.0,0.09999999999999432,139.6,172,138.11,138.07
0.2631578947368421,-0.00042405824368607625,6314073.0,0.8999999999999773,356.5,105,353.65,354.0
0.23076923076923078,0.002978679233859971,33098931.099999983,0.11000000000001364,139.42,140,137.85,137.95
0.6,-0.0022364111330395176,9797893.000000002,0.11000000000001364,139.42,140,138.46,138.45
-0.8,-0.00548836070207237,1120613.1900000004,-3.469999999999999,134.79,71,129.01,129.09
0.6,-0.003965636393346905,151460.0,0.8499999999999943,155.65,45,151.0,150.85
0.5,0.0015186031771898811,229708.1,0.10000000000000853,79.17,71,79.08,79.1
0.15789473684210525,0.0013506417600623877,1801617.6999999997,-0.15000000000000568,133.94,125,133.36,133.55
0.8,-0.00022466020238987028,2077137.8,-0.15000000000000568,134.09,101,133.52,133.35
0.2,0.0024816276933628603,960386.5000000007,-0.007199999999999873,1.0609,131,1.049,1.049
0.6363636363636364,0.0002860275559377068,727853.6000000001,-0.007199999999999873,1.0609,58,1.049,1.0469
0.6,-0.0053366121141120715,8090978.699999999,-0.30000000000001137,115.89,126,114.0,113.64
0.8823529411764706,-0.0034242098517873742,2162802.4999999995,-0.30000000000001137,115.89,109,113.7,114.0
0.3939393939393939,-0.0012779554454919947,1908192.1,0.0030000000000000027,0.982,216,0.9384,0.94
1.0,-0.0010579612563912377,1339399.5,1.200000000000017,135.8,42,132.26,132.13
0.7142857142857143,-0.003659332419602812,1246191.0,0.39999999999997726,869.1,109,845.6,844.9
-0.1111111111111111,0.00028822597115496507,346990.0,-0.15000000000000568,181.9,91,173.5,173.6
0.3333333333333333,-0.0043520741011455755,20034.0,-2.2999999999999545,674.3,122,664.9,664.0
0.5294117647058824,0.0004846135302027932,259938.0,5.0,3130.5,274,3096.0,3098.0
0.5,-0.0006032727729898824,1011994.3999999999,0.20000000000001705,135.1,66,132.57,132.7
-0.05263157894736842,-0.0018137852614596994,651464.0,0.20000000000001705,135.1,199,132.2,132.21
0.42857142857142855,-0.0005317734770358129,4558958.0,0.20000000000001705,135.1,77,131.6,131.66
0.5,-0.0008941212129833787,3516825.8,-0.5,134.99,42,134.15,134.06
1.0,0.0011643704012962441,490526.0,-0.0405000000000002,3.995,80,3.867,3.867
0.2727272727272727,-0.001944643122712808,335978.0,-0.0405000000000002,3.995,114,3.853,3.83
0.3333333333333333,0.00037757221517065176,54818.0,0.20999999999999375,79.6,38,79.47,79.41
0.24324324324324326,0.0011348592101292354,23778.0,0.20999999999999375,79.6,255,79.35,79.38
0.8181818181818182,0.0009158108836591072,768023.5,-0.0405000000000002,3.995,97,3.8235,3.8205
0.25,0.0,3104270.0,0.0,340.2,88,339.55,339.95
0.5555555555555556,7.477474112782545e-05,9475698.900000002,-0.5,134.99,137,133.74,134.02
0.3170731707317073,-0.0010456345713327764,10579704.399999999,-0.5,134.99,364,133.82,134.05
0.4,-0.00037198229793222737,3319419.1999999997,-0.5,134.99,142,134.39,134.06
0.31343283582089554,-0.00048563335636764293,4195163.5,12.5,3099.0,586,3088.0,3090.0
-0.3333333333333333,-0.0003876119277954615,10872874.100000003,0.4199999999999875,129.69,110,128.97,129.0
1.0,-0.005221943981151611,3567957.5,0.00520000000000001,0.20145,75,0.191,0.19395
1.0,0.0032754004664415637,174882.3,0.0030000000000000027,0.9728,106,0.948,0.9468
0.3333333333333333,0.0002074688804122038,14457.499999999998,0.0,0.9923,301,0.9641,0.9655
1.0,-0.00030995738334116396,3155292.4,0.2300000000000182,130.05,50,129.03,129.18
0.05263157894736842,-0.0004635710505640489,10156497.9,0.2300000000000182,130.05,233,129.4,129.23
0.5,-0.0026007817000571753,1006051.0,-0.02300000000000013,2.744,236,2.688,2.69
0.4482758620689655,-0.002500001302085053,96120.0,0.6499999999999773,161.55,304,159.8,160.1
-0.6,-7.680196616899337e-05,3689740.9999999995,0.2300000000000182,130.42,72,130.2,130.12
0.4666666666666667,0.0017667849118856438,3065734.5,0.0,284.7,480,283.25,283.1
0.0,-0.0006162378873186825,13205885.600000001,0.2300000000000182,130.42,57,129.78,129.87
0.0,-0.0005095541511528356,1076608.5,-0.018999999999999684,4.009,56,3.924,3.9375
0.3333333333333333,0.0016435935174810012,55322.0,-0.018999999999999684,4.009,69,3.958,3.94
1.0,0.003448939996699707,5312499.2,-0.25,130.77,203,130.7,130.76
0.6363636363636364,-0.003156568277546727,833992.6000000001,-0.009999999999999898,0.9535,161,0.9489,0.9487
0.2,-0.0007898894565510073,483729.0,0.004999999999999893,2.594,200,2.531,2.521
0.4666666666666667,0.000809782212847665,25360374.0,33.0,3147.5,359,3088.5,3096.0
0.1111111111111111,0.0012976481950683905,16124992.0,33.0,3147.5,84,3084.5,3086.0
0.7777777777777778,0.00011013822358307834,1415996.0,88.0,9219.0,70,9080.0,9090.0
0.0,-0.00038773215948495476,2139381.8000000003,0.4199999999999875,129.69,55,128.93,128.9
0.4857142857142857,-0.0003214400541988738,5998270.0,15.0,3122.0,534,3110.5,3112.0
0.0,0.0,3329785.0,15.0,3122.0,51,3077.0,3081.0
0.7333333333333333,-0.0006582556463694544,227972.0,17.0,9189.0,159,9112.0,9112.0
0.5,-0.0008690929390056112,220976.0,15.0,9379.0,25,9201.0,9205.0
0.391304347826087,-0.0008169267671060965,1769548.5,12.5,3118.0,379,3059.0,3061.5
0.6842105263157895,0.0016326534238864099,6753108.0,12.5,3118.0,217,3065.0,3057.5
0.39473684210526316,-0.0009773579536744847,2678143.5,12.5,3118.0,544,3068.0,3062.5
0.8181818181818182,-0.00015527950341809316,12538340.799999991,0.06999999999999318,131.34,167,128.79,128.77
0.3333333333333333,-0.00016016657357909025,380906.5,1.6999999999999886,314.1,58,312.15,312.0
0.5,0.0022612977003033663,3631095.700000001,0.0,128.64,149,128.39,128.39
0.13043478260869565,0.0005515502641504355,59150201.999999985,0.29000000000000625,127.69,481,126.95,127.03
0.5,0.0008651540120423462,1579538.9000000001,0.29000000000000625,127.69,64,127.2,127.28
0.0,0.001965676901168223,1476693.0,-1.1999999999999886,331.8,67,331.0,330.8
0.5,0.0,352602.4,0.29000000000000625,128.28,163,127.79,127.9
-0.07692307692307693,0.0006999261474840424,10619382.199999994,0.29000000000000625,128.69,127,128.63,128.56
-0.125,0.0,578646.0,-12.5,3063.0,113,3046.0,3047.5
0.5,-0.001677008610369235,1417953.5,8.0,2995.5,85,2979.0,2988.0
1.0,-0.00488436540653403,1219500.0,-500.0,176800.0,41,173600.0,173900.0
0.25,0.0,1706240.8,0.0,128.64,58,128.0,127.82
0.2,0.002956832432203349,270125.0,0.44999999999998863,171.0,186,169.35,169.3
-0.2,-0.0005913660728218417,794910.0,0.44999999999998863,171.0,112,169.05,169.45
0.6666666666666666,-0.0009969708253212417,1219509.2,-0.5099999999999909,130.93,77,130.33,130.33
0.5384615384615384,0.0036588421534695156,820364.6999999998,-0.0008000000000000229,1.02,144,1.0131,1.016
1.0,0.00012209266848706157,937755.5,-0.01950000000000074,4.208,39,4.0955,4.0975
0.38461538461538464,0.0004882216623278701,106483.0,-0.01950000000000074,4.208,152,4.0975,4.094
0.9230769230769231,-0.0013342230131367927,1062736.0,0.75,337.95,123,337.05,336.95
0.28,-0.0001285099275687429,20228.7,0.09000000000000341,77.9,222,77.81,77.8
0.0,-0.0003629544532011142,95064.0,-0.013500000000000512,4.1555,48,4.132,4.137
0.21739130434782608,-0.00010326844641798949,497854.0,0.008399999999999963,0.9743,243,0.9683,0.9674
-0.25,0.00014796182611886977,33788.0,0.00023999999999999022,0.06784,84,0.06759,0.06761
0.0,-0.00030641949067700125,817279.9,0.03999999999999204,131.25,140,130.52,130.67
0.3333333333333333,0.0,2482553.3,0.03999999999999204,131.25,171,130.34,130.69
-0.45454545454545453,0.0005957700503893548,83920.0,1.25,169.4,145,167.9,167.8
0.3333333333333333,0.00038872692423463917,3024882.5,0.3400000000000034,129.99,114,128.65,128.68
0.36585365853658536,0.00023316364307213178,376910.0,0.3400000000000034,129.99,347,128.68,128.55
0.2,-0.0006315124933590627,451483.49999999994,0.0024000000000000687,0.9537,148,0.9498,0.9504
1.0,-0.0006184770201009826,18687808.599999994,0.3400000000000034,129.99,74,129.31,129.29
0.03225806451612903,-0.00038797284676839183,150838.7,-0.07999999999998408,129.78,218,128.85,128.85
1.0,0.0005233547155967244,164279.1,0.519999999999996,77.1,42,76.45,76.45
0.75,7.76608550854263e-05,1620741.5999999999,0.19999999999998863,129.43,76,128.77,128.79
0.38461538461538464,0.0025612307902251885,1056308.5,1.6999999999999886,314.1,140,312.75,313.1
-0.08333333333333333,-0.00015481074417422747,985712.2999999999,0.19999999999998863,129.6,171,129.18,129.01
0.0,0.0009062075835375438,115915.0,0.0,166.5,39,165.6,165.5
0.6666666666666666,0.00016519368997691686,42371.0,2.0,3038.0,63,3027.0,3027.5
0.8,0.0010756158937432758,492828.0,-67.0,9408.0,192,9302.0,9312.0
0.6,0.0006011421882261558,182965.0,1.5500000000000114,167.2,317,166.4,166.35
0.2727272727272727,0.0003215261803592995,1250756.0,-67.0,9408.0,781,9332.0,9327.0
-0.2,0.0001529285826498139,2987895.900000001,-0.20000000000001705,131.48,67,130.79,130.74
0.6666666666666666,0.0004980079784204783,148412.5,-0.03000000000000025,4.056,67,4.017,3.993
0.5714285714285714,0.004444451760424073,758966.0,-0.03249999999999975,3.9325,160,3.8335,3.8395
0.28888888888888886,-0.0028694424279525066,3364934.0,9.5,782.0,413,765.6,766.3
0.0,0.0004375410264509938,70835.0,11.0,2304.0,66,2286.0,2283.0
0.0,0.00011601601033953135,629822.9999999998,0.0034000000000000696,0.8813,78,0.862,0.8674
-0.3333333333333333,-0.0005719655342426577,927639.8,0.519999999999996,123.15,92,122.35,122.36
0.2222222222222222,-0.003051108392896351,523692.5,0.0,4.032,231,3.927,3.926
0.09090909090909091,0.0,1873405.0999999999,0.3999999999999915,124.39,199,122.6,122.4
0.3684210526315789,0.0003092624116192155,3870194.8000000035,0.5,129.5,574,129.36,129.6
-0.061224489795918366,-0.0036145978584478655,17738.0,3.0,9035.0,407,8837.0,8841.0
0.1,-7.930528573929507e-05,701115.8,1.0499999999999972,127.45,146,126.09,126.15
0.375,0.00011593530822792686,571902.4999999999,0.0020999999999999908,0.8879,102,0.8626,0.8647
0.38461538461538464,0.00025097251982675317,1988198.3900000032,0.3199999999999932,162.99,154,159.4,159.5
0.4,0.0008000000426662268,515960.0999999999,1.0499999999999972,127.45,175,125.05,124.98
0.45454545454545453,-0.000721124986180044,7324438.4,1.0499999999999972,127.45,178,124.76,124.65
-0.047619047619047616,-0.0005608300431418911,1524490.2999999998,1.0499999999999972,127.45,250,124.78,124.72
1.0,0.0030721990369699803,57200.0,0.0,35.97,78,35.86,35.99
0.3684210526315789,0.0005717553043120827,1103150.5,-0.0010999999999999899,0.1759,225,0.17495,0.175
0.23076923076923078,-0.0023583062576859604,1318105.9,-0.1799999999999926,127.69,145,127.06,127.1
0.36363636363636365,-0.00015171053658757927,25763221.5,-1.1999999999999886,334.15,120,329.55,329.5
1.0,-0.0014430817845401123,3968406.0,-110.0,9080.0,123,9002.0,9000.0
0.3103448275862069,0.0006847751922458289,156768.5,0.0,0.8796,180,0.8765,0.8762
0.24324324324324326,0.0011918952543323869,50295.0,0.5,168.2,217,167.9,168.0
-0.3333333333333333,-0.0019383607542227121,56804.0,0.0,2.616,88,2.577,2.576
0.6666666666666666,-0.000812017909011864,2681945.6999999997,0.14000000000000057,123.64,97,123.1,123.12
0.2727272727272727,-0.00032626427695614524,12407884.799999999,0.14000000000000057,123.64,183,122.58,122.57
